SMILES,butina_clusters,split,test_subset
CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(OC4OC(C(=O)O)C(O)C(O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C1O,11503,train,False
CCC(C)C(N)C(=O)O,4450,val,False
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1,11215,val,False
CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1,159,train,False
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(O)c1)C2=O,1975,train,False
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,6720,val,False
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,7646,test,False
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,6857,val,False
COc1ccc(Cn2c(=S)[nH]c3cc(C(=O)NCc4cccnc4)ccc3c2=O)cc1,5,train,False
COc1ccc(-c2csc(/C(C#N)=C\c3ccc(OC)c([N+](=O)[O-])c3)n2)cc1,3527,train,False
Cn1[nH]c(CSc2ccc(Cl)cc2)cc1=O,1128,train,False
COc1cccc(/C=N/NC(=O)C(C)n2nnc3ccccc32)c1,248,train,False
CCC(=O)N1CCN(c2ccc(NC(=O)c3ccco3)cc2Cl)CC1,54,train,False
CC(=O)Nc1cccc(CCc2nc3ccccc3[nH]2)c1,34,train,False
O=C(Nc1nc2c(ccc3ccccc32)s1)c1cc([N+](=O)[O-])ccc1N1CCOCC1,23,train,False
O=C(CCc1nnc(-c2ccccc2)o1)NCC1CCN(C2CCCC2)CC1,665,train,False
C=CCn1sc(N)c(C(=O)OCC)c1=S,1264,train,False
COc1ccc(Br)cc1[C@H]1[C@@H]2C=CCC[C@@]2(C)C(=O)N1Cc1ccccc1,4614,val,False
CCn1ncc(CN2CCC(Oc3cc(C(=O)NC4CC4)ccc3OC)CC2)c1C,71,train,False
COc1ccc(C(=O)Nc2cc3c(cc2OC)CCCC3)cc1Br,14,train,False
CC(C(=O)OCC(=O)Nc1cccc(S(=O)(=O)N2CCOCC2)c1)N1C(=O)c2ccccc2C1=O,3,train,False
COc1ccc(C2/C=C\CN(CC3CC3)CC(=O)N2Cc2ccc(F)cc2)cc1,3406,val,False
COc1ccc(OCc2csc(N)n2)cc1,502,train,False
O=C(CN(Cc1ccccc1)C(=O)CCC(=O)Nc1ccccn1)NCCc1ccccc1,76,train,False
CCOC(=O)c1c(NC(=O)C2COc3ccccc3O2)sc2c1CC(C)(C)NC2(C)C,547,train,False
O=C(CSc1nnc(CNC(=O)C23CC4CC(CC(C4)C2)C3)n1-c1ccc(F)cc1)Nc1ccc(F)cc1,22,train,False
CCOc1ccc(OCC)c(NC(=O)CCSCCc2ccccn2)c1,804,test,False
Cn1c(=O)c2c(SC3CCCC3)nc(C3CC3)nc2n(C)c1=O,1435,train,False
Nc1c(C(=O)NCc2ccccc2)nnn1Cc1ccccc1,7,train,False
O=C(NCc1ccc(Cl)cc1)c1cc(=O)[nH]c2ccccc12,7,train,False
CN(CP(=O)(O)C(O)c1ccccc1)S(C)(=O)=O,2303,train,False
Cc1cccc(C)c1OCC(=O)NCc1nnc(SCC(=O)NC2CCCCC2)n1C,12,train,False
O=C(NC1CCCC1)c1ccc(CSCc2ccccc2F)o1,12,train,False
Cn1c(CSc2ncn[nH]2)nc2ccccc21,84,train,False
CCOc1ccc(N=Cc2c(O)n(-c3cc(C)cc(C)c3)c(=O)[nH]c2=O)cc1,1346,train,False
N#Cc1c(SCC(N)=O)nsc1SCc1ccccc1Cl,5283,train,False
O=C(COC(=O)/C=C/c1ccc([N+](=O)[O-])cc1)NCC1CCCO1,20,train,False
CCSc1nc2c(c(=O)[nH]1)C(c1ccccc1)C(C(=O)OC(C)C)=C(C)N2,159,train,False
O=C(Nc1nc2ccccc2s1)c1ccc(F)cc1,35,train,False
O=c1c2ccccc2cnn1-c1nc2ccccc2[nH]1,1774,train,False
CCOC(=O)c1c(C)oc2c1C(=O)c1ccccc1C2=O,240,train,False
Cc1cc(OCC(=O)NCCO)cc(C)c1Cl,1031,test,False
COc1cc(C(=O)NCC(=O)OCn2nnc3ccccc3c2=O)cc(OC)c1OC,2,train,False
CC(C)C(=O)Nc1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)s1,10,train,False
O=C(CSc1nnc(-c2ccccn2)n1Cc1ccccc1)NC1CCCC1,12,train,False
O=C(NC1CCCN(Cc2ccc(Cl)cc2)C1)c1c(F)cccc1F,82,train,False
Cc1[nH]c2ccccc2c1/C=N/NC(=O)c1cccs1,304,train,False
CCOC(=O)C(=O)Nc1cccc(C(=O)OCC)c1,28,train,False
COc1ccc(C(=O)Nc2c(-c3cccs3)c(=O)c3ccccc3n2C)cc1,1643,test,False
Cc1ccsc1C1C(C(=O)O)c2ccccc2C(=O)N1C,2356,test,False
CC(NC(=O)Nc1nccs1)(C(F)(F)F)C(F)(F)F,272,train,False
Cc1cc(C)n(-c2ccc(F)cc2)c(=O)c1C(=O)O,559,train,False
CC1(C)CC(=O)c2c(nc3ccccc3c2N)C1,2111,train,False
Cc1cc(C)nc(Nc2ccccc2Br)n1,591,train,False
CCOC(=O)c1n[nH]c2ccccc12,136,train,False
Cc1ccc(C)c(-n2c(N)c(C(N)=O)sc2=S)c1,516,train,False
O=c1cc(-c2ccc(Cl)cc2)[nH][nH]1,5913,train,False
O=c1oc2ccccc2c(O)c1/C=N/c1ccccn1,3012,test,False
O=C(Nc1ccccc1C(F)(F)F)N1CCN(c2ccc3nnc(-c4ccc(F)cc4)n3n2)CC1,2273,val,False
COc1ccc(C2CC(=O)Nc3sc(=N)c4c(N)c(C#N)c(N)nc4c32)cc1OC,8705,test,False
O=C(COc1cccc2ccccc12)NCc1cccnc1,29,train,False
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=S)N3CCN(c4cccc(Cl)c4)CC3)cc12,85,train,False
CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)N(C)CC(=O)Nc1ccccc1C(F)(F)F)C2=O,276,train,False
O=C(Cc1cc(=O)[nH][nH]1)N/N=C/c1c(Cl)cccc1Cl,104,train,False
Cc1ccc(C)c(NC(=O)CSc2n[nH]c(-c3ccncc3)n2)c1,41,train,False
Fc1ccccc1C1CCN(Cc2nc(CC3CC3)no2)C1,2058,train,False
N#C/C(=C\c1ccc[nH]1)C(=O)Nc1ccccc1F,357,train,False
CC1(C)CC(=O)C2=C(C1)Nc1ccccc1NC2,1519,val,False
CC(C)(C)c1ccc(SCCc2ccncc2)cc1,1135,train,False
CCc1ccc(N2CCN(C(=O)c3ccc(OC)c(OC)c3)CC2)cc1,2,train,False
O=C(Nc1ncc(Cc2ccccc2Cl)s1)C1=NCCN1,2500,test,False
Cc1cc(NC(=O)c2cccnc2)ccc1Br,6,train,False
COc1ccc(NC(=O)CSc2nc(O)cc(=O)[nH]2)c(OC)c1,22,train,False
COc1cc(C2NC(=O)CCC2[N+](=O)[O-])cc(OC)c1OC,3983,test,False
CCOC(=O)c1ccc(NC(=O)N2CCc3ccccc3C2)cc1,15,train,False
COc1ccc(-c2ccc(C)cc2)cc1[C@H]1[C@@H]2C=CCC[C@@]2(C)C(=O)N1Cc1ccccc1,4614,val,False
CC(NC(=O)C1CC2CCCC(C1)C2=O)c1ccccc1,132,train,False
COc1cccc(CC(NC(C)=O)C(=O)NC2CCN(c3nnnn3-c3ccccc3)CC2)c1,427,val,False
O=S(=O)(Nc1ncccn1)c1ccc(Cl)cc1,77,train,False
Cc1ccccc1CCN(C(=O)c1csnn1)C(C(=O)NC1CCCC1)c1ccncc1,130,train,False
CC(OC(=O)CCCSc1nc2ccccc2s1)C(=O)NC(N)=O,513,train,False
COc1ccc(C)cc1NC(=O)Nc1cnccn1,14,train,False
CCCCOc1cccc(C(=O)NC(=S)Nc2cccnc2)c1,14,train,False
CCOC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)cc1,128,train,False
Cn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccccn1,404,train,False
Cc1cc(NC(=O)C23CC4CC(C2)CC(n2cnc([N+](=O)[O-])n2)(C4)C3)no1,3042,val,False
CCCCCOCC1CC(C/C(C)=N/Nc2nc(-c3ccccc3)cs2)C(=O)O1,4198,test,False
Cc1ccccc1CSCCNC(=O)CCSc1ccccc1,494,val,False
CC(Sc1nncs1)C(=O)Nc1ccc2c(c1)OCO2,10,train,False
CCCCn1c(SCC(=O)Nc2nnc(C)s2)nnc1-c1ccncc1,44,train,False
Cc1ccc(-n2c(C)cc(C(=O)CSc3nnc4ccccn34)c2C)cc1,524,test,False
CCc1cc(=O)n2[nH]c(C)c(-c3ccccc3OC)c2n1,2986,train,False
CN1CCN(C(=O)/C(=C\c2ccccc2)c2ccccc2)CC1,326,train,False
Cc1c(NC(=O)CS(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,66,train,False
C(=N/NCc1ccccc1)\c1ccc2ncccc2c1,5526,test,False
O=c1[nH]c2ccccc2c(O)c1-c1ccccc1[N+](=O)[O-],3724,train,False
COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1ccc(C)cc1,16,train,False
COc1cccc(CNC(=O)CCC(=O)N2CC(C)Oc3ccccc32)c1OC,20,train,False
C/C(=N\NC(=S)NCc1ccccc1)c1ccc(Cl)s1,220,train,False
CN(C)c1nc(NCc2ccccc2)nc(N/N=C/c2ccc3c(c2)OCO3)n1,359,train,False
COc1ccc(CCNC(=O)CS(=O)Cc2nc(-c3ccccc3F)oc2C)cc1OC,2,train,False
COc1ccc(Cc2nc(-c3cccnc3)no2)cc1OC,385,train,False
O=C(O)Cc1ccc(NC(=O)C2CC=CCC2C(=O)O)cc1,598,train,False
O=C(NCC(=O)N1CCN(c2ccccc2)CC1)c1ccc(Cl)cc1,11,train,False
CCC(C)NS(=O)(=O)c1ccc(NC(=O)c2cccs2)cc1,48,train,False
C/C(=C\C(=O)c1ccccc1)NCc1ccc(F)cc1,89,train,False
CC(C)c1ccc2[nH]c(O)c(N=NC(=O)c3cccc(S(=O)(=O)Nc4ccccc4Cl)c3)c2c1,1305,train,False
CC(=O)c1ccc(NC(=O)/C(=C\c2cccs2)NC(=O)c2ccco2)cc1,100,train,False
CC(=O)NC(CC(C)C)C(=O)NC(=O)NCc1ccccc1,8,train,False
O=C(Nc1ccc(Cl)cn1)c1ccccc1SCc1ccccc1,176,train,False
CCC(=O)C1CCCN(C(=O)c2ccc(OC3CCN(C(=O)c4cccnc4)CC3)cc2)C1,57,train,False
COc1ccc(NC(=O)c2ccc(OC(=S)N(C)c3ccc(OC)cc3)cc2)cc1,0,train,False
O=C(Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccncc1,523,train,False
O=C(C1=C(O)C(=O)N(CCN2CCOCC2)C1c1ccc([N+](=O)[O-])cc1)c1cc2ccccc2o1,424,train,False
Cc1ccc(OCC(=O)Nc2ccc3c(c2)C(=O)N(CCC(=O)O)C3=O)cc1,25,train,False
O=C(Nn1cnnc1)c1ccc(F)cc1,35,train,False
O=C(NCCc1cccc(C(F)(F)F)c1)C1CCC(=O)N(CCc2cccc(F)c2)C1,99,train,False
CN1CCCN(C(=O)c2ccc(Br)s2)CC1,326,train,False
O=C(Nc1c[nH]c(=O)[nH]c1=O)c1cccc(F)c1,286,train,False
Cc1cc(C(=O)COC(=O)c2ccncc2)c(C)n1CCc1ccc(F)cc1,1458,train,False
CC1=C(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccccc2)NC(=O)N1,5,train,False
O=C(Nc1ccc(N2CCOCC2)cc1)c1cnccn1,23,train,False
COc1cccc(NC(=O)Cn2cc3c(n2)CCCCC3)c1,1,train,False
Cc1c(Nc2nc(-c3ccccc3)cs2)c(=O)n(-c2ccccc2)n1C,66,train,False
Cc1ccc(/C=C2\SC(=Nc3ccc(C(=O)O)cc3)N(C)C2=O)o1,4481,train,False
CC(=NCC1CCNCC1)C1=C(O)CC(C)(C)CC1=O,5210,test,False
CCOC(=O)N1CCC(NC(=O)c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2CO)CC1,122,train,False
CC1CN(C(=O)c2ccc(COc3ccccc3Br)o2)CC(C)O1,1260,train,False
Cc1cc(C)c(C(=O)C2OC(=O)C(C)(C)C(=O)C2(C)C)c(C)c1,6647,test,False
CN(CCc1ccccc1)C1CCCN(C(=O)Cn2cccn2)C1,153,train,False
O=C(O)CC/C(=C\c1ccccc1[N+](=O)[O-])c1nc2ccccc2s1,145,train,False
CCCOC(=O)c1ccc(NC(=O)COC)cc1,0,train,False
CN(Cc1cnccn1)C(=O)CC1C(=O)NCCN1Cc1cccc(F)c1,630,train,False
Cc1ccc(CC(=O)NC2CCN(Cc3ccccc3)CC2)cc1,12,train,False
O=C(NCCc1csc(-c2cccnc2)n1)c1ccccc1Br,393,train,False
O=C(c1ccccc1F)N1CCN(c2ccc([N+](=O)[O-])c(NCC3CCCO3)c2)CC1,228,train,False
CCc1ccc(NC(=O)c2sc3nc(C)nc(N4CCN(c5ccccn5)CC4)c3c2C)cc1,344,train,False
CCCn1c(SCC(=O)Nc2sc(C)c(C)c2C#N)nnc1C(C)C,546,train,False
C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)C[C@@H](C(N)=O)N(C(=O)[C@H]2CCC(=O)N2)C3)c1,1966,train,False
CC1=NN(C(=O)c2ccc(Cn3ccc([N+](=O)[O-])n3)cc2)C(O)(C(F)(F)F)C1,1725,train,False
CC(C)(C)NC(=S)NNC(=O)c1ccncc1,218,train,False
O=C(c1ccccc1)c1ccc(N=Nc2c(O)[nH]c(=O)[nH]c2=O)cc1,3299,val,False
Cc1ccc2nc(NC(=O)COC(=O)c3ccccn3)sc2c1,145,train,False
Cc1nc2ccccc2c(-c2ccccc2)c1CC(=O)O,572,train,False
CN1CCC(N(C)C(=O)NC2CCCCC2)CC1,1565,train,False
O=C(NCCc1ccccc1Cl)C1CCC(=O)N(C2CCCCCC2)C1,231,train,False
O=C(COC(=O)c1ccc[nH]c1=O)Nc1ccc2c(c1)OC(F)(F)O2,354,train,False
COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1NC(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,4,train,False
CC(C)c1ccc(NC(=S)NCCc2c[nH]c3ccccc23)cc1,88,train,False
CCCCN(CC)C(=O)c1ccccc1Oc1ccccc1,837,train,False
COC(=O)C1C/C(=N\NS(=O)(=O)c2ccc(C)cc2)c2ccsc2C1,351,train,False
COc1ccc(NC(=O)COC(=O)CNC(=O)C2CCCCC2)cc1,0,train,False
CCN(CC)C(=O)Cn1cc(S(=O)(=O)CC(=O)Nc2ccc(OC)c(OC)c2)c2ccccc21,69,train,False
COc1ccc(-c2nc(CS(=O)(=O)CC(=O)NCc3cccc(F)c3)c(C)o2)cc1,174,train,False
Cc1cc(NC(=O)c2ccco2)ccc1NC(=O)Cc1cccs1,54,train,False
CN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3)c2C(N)=O)C1,1,train,False
O=c1nc(Nc2cccc(Cl)c2)oc2cc(Cl)oc(=O)c12,5153,train,False
CCCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,7697,val,False
N#C/C(=C(/O)COc1ccc(Br)cc1)c1nnc2n1CCCCC2,2856,val,False
CCn1c(C2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)n[nH]c1=S,321,train,False
COc1ccc(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccccc2)cc1OC,2,train,False
Cc1cc(C)c(OCC(=O)Nc2ccc(N3CCOCC3)cc2)c(Br)c1,3,train,False
CCC(O)C1CCN(C(=O)c2cc(COc3ccc4ncccc4c3)on2)CC1,243,train,False
O=C(/C=C/c1ccc(Cl)cc1)N(Cc1ccccc1)c1ccccn1,3846,val,False
C=CCNC(=O)/C(=C\c1ccc([N+](=O)[O-])cc1)NC(C)=O,560,val,False
COc1ccc(-c2ncccc2O)cc1,166,train,False
O=C(CSc1nnc(CNC(=O)c2ccco2)o1)Nc1ccccc1F,8,train,False
CC1CCCCN1S(=O)(=O)c1ccccc1[N+](=O)[O-],273,train,False
COc1ccc(Br)cc1CNC(=O)C1CCN(C(=O)N(C)C)CC1,515,train,False
O=C(CN1CCCCC1)N/N=C/c1ccccc1OCc1ccccc1,4,train,False
COc1cccc(C(C)NC(=O)Nc2ccccc2Cl)c1,118,train,False
COC(=O)c1cc(C)ccc1OCc1ccc([N+](=O)[O-])cc1,51,train,False
CC(C)C(=O)NC(NC1CCS(=O)(=O)C1)C(Cl)(Cl)Cl,2533,val,False
CCCC[C@H]1COCCS(=O)(=O)N1Cc1cccc(Cl)c1,4645,train,False
O=C(NCCc1ccc(Cl)cc1Cl)c1ccc2nc[nH]c2c1,2,train,False
Cc1ccccc1OCCCN1CCCC1,942,train,False
Cn1ncc(Br)c1C(=O)N1CCOCC1,114,train,False
COc1cc(C2C(C(=O)Nc3ccc(F)cc3)=C(C)Nc3nc(CCCO)nn32)cc(OC)c1OC,1552,test,True
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)NCCc1c(C)[nH]c2c(C)cccc12,2351,test,False
Cc1cc(C)n(C(=O)CNC(=O)/C=C/c2ccccc2)n1,233,train,False
Cc1nc2cc3nc(C(F)(F)F)[nH]c3cc2[nH]1,8212,val,False
Cc1ccc(-n2c([O-])nc(-[n+]3ccccc3)c2C=O)cc1,9643,test,False
Cc1ccc(CNC(=O)CCCCCn2c(=S)[nH]c3ccc(N4CCOCC4)cc3c2=O)cc1,196,train,False
CCOc1ccc(N(CC(=O)Nc2ccc(C)c(F)c2)C2=NC3CS(=O)(=O)CC3S2)cc1,3177,train,False
C/C(=N\NC(=O)C1CC1c1ccccc1)c1ccc(C)s1,1979,train,False
Cc1ccccc1NC(=S)N1CCN(c2ccccc2C)CC1,179,train,False
COc1ccc(/C=C/C(=O)c2ccc3c4c(cccc24)CC3)cc1,215,train,False
O=C(CCCN1C(=O)C(c2ccccc2)Oc2cccnc21)NCCc1ccc(Cl)cc1,1321,test,False
CC1CC(C)CN(S(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CCC2)C1,95,train,False
O=S(=O)(NC1CCCCC1N1CCN(c2ccccc2F)CC1)c1ccc(Cl)cc1,187,train,False
O=C(CSc1nc(N2CCOCC2)nc(N2CCOCC2)n1)Nc1ccc([N+](=O)[O-])cc1,3,train,False
Cc1nn(Cc2ccccc2Cl)c2sc(C(=O)Nc3nccs3)cc12,1623,train,False
O=C(CCN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)Nc1ccccc1F,7,train,False
Cc1c2cn[nH]c(=O)c2c(C)n1Cc1ccc(F)cc1,935,train,False
O=S(=O)(/C=C/c1ccccc1)Oc1ccccc1,2527,train,False
CCOc1ccc(S(=O)(=O)N2CCCC(C(=O)NCc3ccccc3)C2)cc1,1,train,False
O=C1NC(N2CCOCC2)=N/C1=C/c1ccc2c(c1)OCO2,1287,train,False
COc1ccccc1P(=O)(Cc1ccccc1[N+](=O)[O-])c1ccccc1,291,train,False
COC(=O)c1sccc1NC(=O)/C=C/c1ccc(Cl)cc1,327,train,False
CC(=O)NC(CC(=O)NC1CCCc2ccccc21)c1ccccc1,253,train,False
CCCNC(=O)Nc1ccccc1SC,50,train,False
COc1cccc(CSc2nc3ccncc3[nH]2)c1,1869,train,False
COc1ccc(OC)c(S(=O)(=O)Nc2cc(C(=O)O)ccc2N2CC3CC(C2)c2cccc(=O)n2C3)c1,548,train,False
O=C(COc1ccc2ccccc2c1)N/N=C/c1ccccn1,70,train,False
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)Nc2cccnc2)cc1,1,train,False
O=C(Nc1ccc(F)cc1)N1CCN(c2ccc(F)cc2)CC1,23,train,False
CN1CCN(c2nc3ccccc3nc2C(C#N)S(=O)(=O)c2ccccc2)CC1,1684,test,False
CCc1nc2c(c(=O)[nH]1)C(CC)(CC)Cc1ccccc1-2,3575,train,False
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C(C)OC(=O)/C=C/c1cccs1,569,train,False
COC(=O)/C(C#N)=C/c1c(N2CCCCCC2)nc2c(C)cccn2c1=O,720,train,False
COc1cccc(NC(=O)C2CCN(c3cnccn3)CC2)c1,1,train,False
COc1ccc(C2SCC(=O)N2CCc2ccc(OC)c(OC)c2)cc1,99,train,False
COc1ccc2[nH]c(=O)c(CN(CCc3ccccc3)C(C)=O)cc2c1,0,train,False
O=C(NNS(=O)(=O)c1ccccc1C(F)(F)F)c1cc2ncc(C(F)(F)F)cc2s1,6025,test,False
COc1ccc(-n2c(SCC3CNC(=O)O3)nnc2-c2ccc(Cl)cc2)cc1,22,train,False
Cn1c2ccccc2c2cnn(CC(=O)Nc3ccc(Cl)cc3)c(=O)c21,69,train,False
Cc1ccc(C)c(N(CC(=O)NC2CCCC2)C(=O)c2cc3cc4cc(C)ccc4nc3s2)c1,167,train,False
COc1ccc(N2CCN(C(=O)COc3ccc4ccccc4c3)CC2)cc1,11,train,False
CN(C)/C=N/c1nc2nccc(-c3ccccn3)n2n1,7734,test,False
Cc1ccc(NC(=S)N(Cc2ccc(Cl)cc2)Cc2ccc(C(=O)O)cc2)cc1Cl,275,train,False
COc1ccc(C(=O)NC(=S)N2CCN(C)CC2)cc1Br,217,train,False
C=CCc1c(C)nc(-c2ccccc2)nc1N/N=C/c1ccccc1,4764,val,False
Cc1nonc1C(=O)N/N=C/c1ccccc1,18,train,False
CCOc1ccc2c(c1)c1nc3ccccc3nc1n2C,497,train,False
CCN(CC)C(=O)c1cc(S(=O)(=O)N2CCCCC2)c[nH]1,95,train,False
Cc1[nH]n(-c2ccccc2)c(=O)c1C(=O)c1ccc(Cl)cc1,1284,train,False
CCC(=O)c1ccc(OCCn2cncn2)cc1,1744,val,False
CC(=O)N1c2ccc(S(=O)(=O)N3CCC(C(=O)Nc4ccc(C)cn4)CC3)cc2CC1C,37,train,False
COC(=O)C1=C(SC)N(c2ccc(OC)cc2)C(c2ccccc2)CC1=O,463,train,False
COc1cccc(OC)c1C(=O)N1CCN(Cc2cccnc2)CC1,26,train,False
COc1ccc2c(c1)C(=O)[C@H](O)[C@@H](c1ccc(OC)c(Br)c1)O2,6746,val,False
S=C(NCCc1ccccc1)N1CCN(C23CC4CC(CC(C4)C2)C3)CC1,88,train,False
CCOc1ccc(/C=N/n2c(COc3ccccc3)n[nH]c2=S)cc1OC,824,train,False
CC1CC(CC(=O)NC(=S)Nc2ccccc2Cl)C(=O)O1,355,train,False
COc1ccc(OC)c(N=c2oc3c(OC)cccc3cc2C(=O)NCc2ccco2)c1,38,train,False
CC(C)n1cc(C(=O)c2cc(Br)ccc2O)cc(C#N)c1=O,3004,test,False
CCC(C)(C)NC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCOCC1,3,train,False
CC1CCN(S(=O)(=O)c2ccc(C(=O)N3CCN(c4ccccc4F)CC3)cc2)CC1,7,train,False
COC(=O)CNC(c1ccccc1)c1cc(Br)ccc1NS(=O)(=O)c1ccc(C)cc1,306,train,False
CNC(=O)c1cc(C(=O)c2ccc(C(F)(F)F)cc2)c[nH]1,1185,test,False
COCCNC(=S)NC12CC3CC(CC(C3)C1)C2,1073,train,False
COc1cc(C(=O)O)nc(OC)n1,2188,test,True
CN(C(=O)CSc1nc2cc(Cl)ccc2c(=O)n1Cc1ccco1)C1CCS(=O)(=O)C1,510,test,False
COC(=O)c1nn(-c2ccc(OC)cc2)c(=O)cc1NN,315,train,False
COc1ccc(-c2ccnc3nc(Sc4ncc(C(F)(F)F)cc4Cl)nn23)cc1,5317,test,False
O=C(CCc1c[nH]c2ccccc12)N1CCN(c2ccc(F)cc2)CC1,98,train,False
O=C(Nc1ccc(OCC(=O)N2CCOCC2)cc1)c1cc(F)c(F)cc1Cl,36,train,False
Cc1cnn(CCC(=O)NNC(=S)Nc2ccccc2)c1,39,train,False
CCC12CN3CC(CC)(CN(C1)C3c1cccnc1)C2=O,4765,test,False
CCCSc1nc2c(=O)[nH][nH]c(=O)c2n1Cc1ccccc1,134,train,False
C/C=C(\C)C(=O)N1CC2(CC(c3cccc(NC(=O)CC)c3)=NO2)C[C@H]1C(N)=O,365,train,False
COc1cc([N+](=O)[O-])c2nccnc2c1,1576,val,False
COc1ccc(NS(=O)(=O)c2ccc(F)cc2F)cn1,1094,test,False
O=C(O)CSc1nnc(CSc2nc3ccccc3s2)n1-c1ccccc1,145,train,False
Oc1ccccc1C(=S)N1CCCC1,1469,train,False
O=C(c1ccc(CN2CCOCC2)cc1)N1CCC(Cc2ccccc2)CC1,26,train,False
Nc1ccn(Cc2cccc(Cl)c2)n1,2474,train,False
COC(=O)N/N=C/c1cc(Cl)c(OCc2ccc(F)cc2)c(OC)c1,18,train,False
CN(c1ccc(C(=O)O)cc1)S(=O)(=O)c1ccc(Cl)cc1,170,train,False
Cc1cc(C=C(C#N)C#N)ccc1N1CCCC1,6375,test,False
Cc1cc(C(=O)CSc2n[nH]c(N)n2)c(C)n1-c1ccc2c(c1)OCO2,1086,test,False
O=C1NC2(CCCCC2)C(=O)N1CCS(=O)(=O)Oc1ccc(Br)cc1,2554,test,False
CCn1cc(C(=O)C(F)(F)F)c2ccccc21,199,train,False
CC1(C)Cc2ccccc2-c2nnc(-c3ccccc3)n21,5058,train,False
CCc1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,227,train,False
NC(=O)c1ccccc1NS(=O)(=O)Cc1ccc(Cl)cc1,101,train,False
O=C(CSC1=NCCS1)Nc1nc2ccccc2s1,67,train,False
Cc1cc(NCc2ccco2)n2c(nc3ccccc32)c1C#N,414,test,False
Cc1csc(SCC(=O)Nc2nncs2)n1,44,train,False
CCN=C1S/C(=C/c2ccc(-c3ccc(F)cc3)o2)C(=O)N1CC,1476,train,False
O=C(O)CCCn1cc(NC(=O)COc2ccccc2F)cn1,838,train,False
COc1ccc(-c2noc(-c3cc4ccccc4oc3=O)n2)cc1,174,train,False
CC(C)CNC(=O)c1c(N)n(Cc2ccc3c(c2)OCO3)c2nc3ccccc3nc12,5,train,False
Cc1ccc(N(C)S(=O)(=O)c2cc(-c3cnc(C4CC4)o3)ccc2C)cc1,1900,train,False
Cc1occc1C(=O)NCc1ccc(C(=O)O)o1,8,train,False
Cc1cc(C)n(-c2nc3sc4c(c3c3nnc(SC(C)C)n23)CC(C)(C)OC4)n1,1384,train,False
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3ccc(COc4cccc(Cl)c4Cl)o3)C2SC1,1260,train,False
CCCNS(=O)(=O)c1ccc(OCC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,5,train,False
COC(=O)Nc1ccc(C)c(NC(=O)OC)c1,116,train,False
CNc1nc(N)c(C(=O)C(C)(C)C)s1,8674,train,False
CCOC(=O)CCc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,767,train,False
COC(=O)c1ccsc1NC(=O)CN1CCN(c2ccc(F)cc2)CC1,4,train,False
Cc1sc(N2C(=O)C3C(C2=O)[C@H]2C=C[C@@H]3C2)c(C#N)c1C,1180,train,False
C#CCSc1nnc(-c2ccc(C)cc2)o1,16,train,False
